Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_TotalArea_OrigDNA.x,UserAnnotation_Blurry,UserAnnotation_Debris,UserAnnotation_Empty,Image_PathName_OrigActin,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigGolgi,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigActin,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigGolgi,Image_URL_OrigMito,Image_URL_OrigRNA,Image_ImageQuality_TotalArea_OrigDNA.y
212,79,1,ER,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A20_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A20_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A20_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A20_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A20_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A20_s3_w4.TIF,26214400
218,92,1,Actin,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w4.TIF,26214400
220,121,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B07_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B07_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B07_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B07_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B07_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B07_s1_w4.TIF,26214400
219,93,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A24_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A24_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A24_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A24_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A24_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A24_s1_w4.TIF,26214400
218,92,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w4.TIF,26214400
217,91,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s3_w4.TIF,26214400
216,90,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s2_w4.TIF,26214400
218,92,1,ER,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w4.TIF,26214400
218,92,1,Golgi,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_A23_s4_w4.TIF,26214400
223,152,1,Actin,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B14_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B14_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B14_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B14_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B14_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B14_s4_w4.TIF,26214400
225,157,1,DNA,26214400,0,1,0,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B16_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B16_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B16_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B16_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B16_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest_Plate_20102/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest_B16_s1_w4.TIF,26214400
