Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_TotalArea_OrigDNA.x,UserAnnotation_Debris,UserAnnotation_Ded,UserAnnotation_Empty,UserAnnotation_Saturated,UserAnnotation_Blurry,Image_FileName_OrigAGP,Image_FileName_OrigDNA,Image_FileName_OrigER,Image_FileName_OrigMito,Image_FileName_OrigRNA,Image_PathName_OrigAGP,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigAGP,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigMito,Image_URL_OrigRNA,Image_FileName_OrigActin,Image_FileName_OrigGolgi,Image_PathName_OrigActin,Image_PathName_OrigGolgi,Image_URL_OrigActin,Image_URL_OrigGolgi,Image_ImageQuality_TotalArea_OrigDNA.y
27,79,1,DNA,2585664,1,0,0,0,0,"WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigAGP.tiff","WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigDNA.tiff","WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigER.tiff","WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellD07_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0089Seq0089_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
26,46,1,DNA,2585664,1,0,0,0,0,"WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigAGP.tiff","WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigDNA.tiff","WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigER.tiff","WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellB22_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0026Seq0026_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
30,152,1,ER,2585664,1,0,0,0,0,"WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigAGP.tiff","WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigDNA.tiff","WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigER.tiff","WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0151Seq0151_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
35,5,1,DNA,2585664,1,0,0,0,0,"WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigAGP.tiff","WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigDNA.tiff","WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigER.tiff","WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA05_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0004Seq0004_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
34,272,1,DNA,2585664,1,0,0,0,0,"WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigAGP.tiff","WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigDNA.tiff","WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigER.tiff","WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellL08_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0280Seq0280_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
33,195,1,Mito,2585664,1,0,0,0,0,"WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigAGP.tiff","WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigDNA.tiff","WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigER.tiff","WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellI03_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0194Seq0194_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
31,155,1,Mito,2585664,1,0,0,0,0,"WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigAGP.tiff","WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigDNA.tiff","WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigER.tiff","WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117062a10x__20201118_122947_992/WellG11_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0154Seq0154_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
40,153,1,DNA,2585664,1,0,0,0,1,"WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigAGP.tiff","WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigDNA.tiff","WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigER.tiff","WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellG09_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0152Seq0152_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
39,58,1,DNA,2585664,1,0,0,0,0,"WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigAGP.tiff","WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigDNA.tiff","WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigER.tiff","WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellC10_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0057Seq0057_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
38,24,1,DNA,2585664,1,0,0,0,0,"WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigAGP.tiff","WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigDNA.tiff","WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigER.tiff","WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA24_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0023Seq0023_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
37,18,1,DNA,2585664,1,0,0,0,0,"WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigAGP.tiff","WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigDNA.tiff","WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigER.tiff","WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigMito.tiff",NA,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,D:\2020_11_24_Scope1_Nikon\tifs\201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306,NA,"s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigAGP.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigDNA.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigER.tiff","s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_24_Scope1_Nikon/tifs/201026_kag_Painting_Test_BR00117063b10x__20201118_114204_306/WellA18_ChannelHoechst - Camera,FITC-Camera,TRITC-Camera,Cy5 Camera_Seq0017Seq0017_OrigMito.tiff",NA,NA,NA,NA,NA,NA,NA,2585664
